mac,room,ip,stb_id,mac_is_randomized
10:2b:aa:51:52:a8,41802B,172.20.218.112,345571,False
2a:c5:0b:1b:04:92,2501A,172.20.218.76,345572,True
ae:1f:29:3d:27:c7,8402A,172.20.218.77,345573,True
68:ab:a9:fc:98:6a,1901B@B,172.20.221.139,345574,False
10:2b:aa:51:4d:ec,4503B,172.20.222.6,345575,False
68:ab:a9:fc:05:46,9502B,172.20.218.192,345576,False
10:2b:aa:51:5c:62,5204A,172.20.221.74,345577,False
68:ab:a9:fc:20:be,21204B,172.20.219.199,345578,False
68:ab:a9:fe:5d:fc,8905A,172.20.219.233,345579,False
64:18:df:74:0d:fa,61007B,172.20.218.93,345580,False
10:2b:aa:51:58:51,4301A,172.20.221.158,345581,False
10:2b:aa:51:69:25,6503B,172.20.219.98,345582,False
10:2b:aa:51:f9:9b,6809B,172.20.221.211,345583,False
68:ab:a9:f8:12:30,1305A@B,172.20.221.223,345584,False
10:2b:aa:51:69:df,51608A,172.20.222.4,345585,False
10:2b:aa:51:57:c4,61408B,172.20.220.12,345586,False
10:2b:aa:51:67:ff,3508A,172.20.220.47,345587,False
10:2b:aa:50:93:bf,81207B,172.20.220.40,345588,False
64:18:df:73:ac:ef,62101B,172.20.220.49,345589,False
64:18:df:74:15:98,0000A,172.20.219.172,345591,False
68:ab:a9:fe:45:f6,4906B,172.20.221.200,345592,False
64:18:df:73:d4:81,9901A,172.20.219.124,345593,False
10:2b:aa:51:f8:a2,2303A,172.20.219.229,345594,False
10:2b:aa:51:fb:e4,8207A,172.20.219.102,345595,False
64:18:df:74:18:e8,6302A,172.20.219.133,345596,False
10:2b:aa:51:60:3a,6904B,172.20.222.73,345597,False
68:ab:a9:fe:68:de,51604A,172.20.220.188,345598,False
64:18:df:74:1d:6d,61403B,172.20.220.132,345599,False
68:ab:a9:fc:54:30,21004B,172.20.220.53,345600,False
10:2b:aa:51:68:3e,41810B,172.20.219.38,345601,False
64:18:df:73:c5:8d,4105B,172.20.218.163,345602,False
68:ab:a9:f8:57:fc,11008B,172.20.218.210,345603,False
10:2b:aa:51:63:88,3704B,172.20.221.60,345604,False
10:2b:aa:51:54:8b,61804B,172.20.219.128,345605,False
64:18:df:73:c3:8e,61606B,172.20.220.19,345606,False
10:2b:aa:51:6a:27,9909A,172.20.223.17,345607,False
10:2b:aa:51:f3:a7,8503B,172.20.220.74,345608,False
10:2b:aa:51:49:8a,61208A,172.20.220.220,345609,False
64:18:df:73:ee:f4,41104B,172.20.220.11,345610,False
64:18:df:74:06:1a,61009B,172.20.222.17,345611,False
68:ab:a9:fc:3b:16,1301B@L,172.20.222.228,345612,False
68:ab:a9:fe:a7:43,51704B,172.20.220.121,345613,False
64:18:df:74:84:a1,3605A,172.20.221.239,345614,False
10:2b:aa:51:49:0c,8801A,172.20.220.76,345615,False
64:18:df:73:ff:39,6410A,172.20.218.234,345616,False
10:2b:aa:51:54:79,61708A,172.20.220.42,345617,False
10:2b:aa:52:65:29,2507B,172.20.219.72,345618,False
64:18:df:74:06:7e,4309A,172.20.220.43,345619,False
68:ab:a9:f7:b0:63,9601A,172.20.222.43,345620,False
64:18:df:74:39:26,62108B,172.20.220.159,345621,False
68:ab:a9:fb:8e:01,1303A@L,172.20.219.155,345622,False
68:ab:a9:fb:43:41,11208A,172.20.219.136,345623,False
10:2b:aa:51:f7:07,21108A,172.20.219.246,345624,False
68:ab:a9:fc:2c:a8,9705B,172.20.220.239,345625,False
68:ab:a9:fb:d7:6a,31003B,172.20.219.55,345626,False
10:2b:aa:51:4c:c9,61705A,172.20.219.217,345627,False
10:2b:aa:51:5b:18,41608B,172.20.222.46,345628,False
68:ab:a9:f8:59:4f,3409B,172.20.220.161,345629,False
68:ab:a9:fe:ee:ea,41705B,172.20.219.25,345630,False
10:2b:aa:51:48:b8,41808B,172.20.221.220,345631,False
68:ab:a9:fc:36:55,1408B@L,172.20.219.8,345632,False
68:ab:a9:ff:1c:fd,8708B,172.20.220.93,345633,False
64:18:df:74:32:ef,6308B,172.20.221.93,345635,False
10:2b:aa:51:69:6d,3702A,172.20.218.194,345636,False
68:ab:a9:f8:d7:41,1404B@B,172.20.219.193,345637,False
10:2b:aa:51:fa:52,9308A,172.20.220.196,345638,False
68:ab:a9:fe:59:13,5908B,172.20.220.205,345639,False
64:18:df:74:35:36,41910A,172.20.222.146,345640,False
10:2b:aa:51:54:64,4905B,172.20.218.132,345641,False
68:ab:a9:f8:e0:c9,11006B,172.20.218.118,345642,False
64:18:df:74:1e:27,4510B,172.20.220.208,345643,False
68:ab:a9:fe:c3:28,1103A,172.20.219.243,345645,False
68:ab:a9:fb:e8:45,1306A,172.20.221.167,345646,False
64:18:df:74:34:b1,41908B,172.20.222.57,345647,False
10:2b:aa:51:63:94,51610B,172.20.219.47,345648,False
10:2b:aa:51:6b:86,4808A,172.20.219.132,345649,False
68:ab:a9:fe:7d:a3,81202B,172.20.221.219,345650,False
10:2b:aa:50:c2:c0,51110A,172.20.221.62,345651,False
64:18:df:74:86:59,61809A,172.20.219.49,345652,False
10:2b:aa:51:5e:99,51108A,172.20.221.27,345653,False
10:2b:aa:51:60:88,61201A,172.20.219.126,345654,False
64:18:df:73:ab:04,61101A,172.20.220.140,345655,False
10:2b:aa:51:67:db,3506A,172.20.219.144,345656,False
68:ab:a9:fe:65:06,6607A,172.20.220.221,345657,False
64:18:df:74:05:04,51705A,172.20.221.186,345658,False
10:2b:aa:52:68:9b,9808B,172.20.219.137,345659,False
68:ab:a9:fc:8b:04,8508A,172.20.219.152,345660,False
10:2b:aa:51:53:bf,3710A,172.20.219.113,345661,False
68:ab:a9:fb:19:f7,4104B,172.20.219.86,345662,False
64:18:df:74:29:20,6102B,172.20.218.89,345663,False
64:18:df:74:31:0e,4804A,172.20.218.211,345664,False
68:ab:a9:fe:60:a8,9701B,172.20.223.6,345665,False
68:ab:a9:fe:6f:e5,8902A,172.20.221.249,345666,False
64:18:df:73:e0:54,61604A,172.20.220.153,345667,False
10:2b:aa:51:fa:a3,8208B,172.20.219.253,345668,False
64:18:df:74:29:7f,6905B,172.20.219.94,345669,False
10:2b:aa:51:69:82,61210A,172.20.220.14,345670,False
68:ab:a9:fc:92:55,1905A,172.20.220.67,345671,False
10:2b:aa:51:6d:39,4101A,172.20.221.61,345672,False
10:2b:aa:51:69:13,41509B,172.20.220.149,345673,False
10:2b:aa:51:5b:ea,5201A,172.20.218.218,345674,False
68:ab:a9:fe:f5:9d,6602A,172.20.223.25,345676,False
68:ab:a9:fe:e9:76,6810B,172.20.219.57,345677,False
68:ab:a9:f9:6d:00,4308A,172.20.221.180,345678,False
68:ab:a9:fb:1e:4d,62009A,172.20.219.10,345679,False
64:18:df:74:06:f1,51901B,172.20.218.92,345680,False
68:ab:a9:fc:49:57,1407B@B,172.20.221.190,345681,False
10:2b:aa:51:69:8e,8803A,172.20.222.245,345682,False
10:2b:aa:51:fb:09,2403B,172.20.220.236,345683,False
68:ab:a9:fe:9b:35,2901B,172.20.223.42,345684,False
68:ab:a9:fe:98:23,51703B,172.20.218.253,345685,False
10:2b:aa:51:67:57,4303B,172.20.218.111,345686,False
68:ab:a9:f8:64:7e,1701B@B,172.20.219.161,345687,False
68:ab:a9:fe:ae:2e,41209A,172.20.222.180,345688,False
68:ab:a9:f7:bf:20,9305A,172.20.219.92,345689,False
10:2b:aa:51:60:13,61603A,172.20.219.228,345690,False
64:18:df:73:eb:19,41505B,172.20.222.7,345691,False
68:ab:a9:fe:a4:51,9501A,172.20.220.142,345692,False
10:2b:aa:51:60:a9,8903A,172.20.220.127,345693,False
10:2b:aa:51:52:cc,51108B,172.20.221.81,345694,False
68:ab:a9:fc:4e:0e,1203A,172.20.218.247,345695,False
10:2b:aa:51:f9:fe,81102B,172.20.221.169,345696,False
64:18:df:73:f5:5d,6207B,172.20.219.205,345697,False
64:18:df:73:f0:5f,41502B,172.20.218.86,345698,False
10:2b:aa:51:f6:50,21104A,172.20.221.105,345699,False
68:ab:a9:fe:f3:f0,9404B,172.20.222.161,345700,False
10:2b:aa:51:64:a5,6507B,172.20.220.103,345701,False
64:18:df:73:c5:51,3201A,172.20.218.240,345702,False
10:2b:aa:52:66:10,11203A,172.20.220.232,345703,False
10:2b:aa:51:f7:fa,2301B,172.20.195.43,345704,False
64:18:df:73:f3:d5,61806A,172.20.194.188,345705,False
10:2b:aa:51:4d:0b,61510B,172.20.221.4,345706,False
68:ab:a9:fe:38:4c,51402B,172.20.219.237,345707,False
68:ab:a9:fe:56:d6,9509A,172.20.218.137,345709,False
64:18:df:74:0b:b9,5910B,172.20.218.154,345710,False
10:2b:aa:51:56:0e,6703B,172.20.220.163,345711,False
10:2b:aa:51:5d:eb,91110B,172.20.219.62,345712,False
10:2b:aa:51:ff:17,3909A,172.20.219.167,345713,False
64:18:df:74:15:1f,51806B,172.20.221.159,345714,False
68:ab:a9:fb:2c:25,6604A,172.20.219.79,345715,False
68:ab:a9:fe:8f:5f,9606A,172.20.218.83,345716,False
10:2b:aa:51:65:20,61208B,172.20.218.205,345717,False
10:2b:aa:51:f4:52,9308B,172.20.219.117,345718,False
64:18:df:73:fe:2b,1,172.20.219.89,345719,False
10:2b:aa:51:62:a7,5808B,172.20.223.27,345720,False
64:18:df:74:28:2a,61509A,172.20.220.120,345721,False
64:18:df:73:e3:7b,61005A,172.20.220.216,345722,False
64:18:df:73:da:75,41909B,172.20.220.102,345723,False
68:ab:a9:fc:90:9e,31107A,172.20.218.169,345724,False
64:18:df:73:a3:16,42108A,172.20.220.79,345725,False
10:2b:aa:51:66:5e,5605B,172.20.195.120,345726,False
10:2b:aa:51:54:37,6706A,172.20.218.98,345727,False
10:2b:aa:51:65:dd,4304A,172.20.218.187,345728,False
68:ab:a9:f9:4a:6b,8307A,172.20.219.139,345729,False
68:ab:a9:f8:22:f9,42005A,172.20.221.3,345730,False
10:2b:aa:51:4e:52,5503B,172.20.222.3,345731,False
64:18:df:74:29:05,6203B,172.20.222.152,345732,False
68:ab:a9:f7:c3:82,41605B,172.20.219.164,345733,False
64:18:df:73:ca:e3,61006B,172.20.222.229,345734,False
68:ab:a9:fc:1f:4e,8107A,172.20.221.18,345735,False
10:2b:aa:51:fe:4e,2905B,172.20.218.167,345736,False
68:ab:a9:fc:50:68,3204B,172.20.219.208,345737,False
64:18:df:74:32:54,5902A,172.20.192.249,345738,False
68:ab:a9:fc:2f:f3,31203A,172.20.219.40,345739,False
68:ab:a9:fc:a3:f6,2903B,172.20.222.139,345740,False
10:2b:aa:51:68:e6,6409B,172.20.219.180,345741,False
64:18:df:73:be:f6,4304B,172.20.222.32,345742,False
64:18:df:74:38:cd,42004B,172.20.220.193,345743,False
64:18:df:74:95:f5,3406B,172.20.196.215,345744,False
68:ab:a9:f8:be:6a,3102A,172.20.222.144,345746,False
10:2b:aa:51:5f:e3,61406A,172.20.221.16,345747,False
68:ab:a9:fc:2b:11,2205A,172.20.218.239,345748,False
64:18:df:74:5f:2b,4309B,172.20.222.54,345749,False
10:2b:aa:51:fc:92,21202A,172.20.220.114,345750,False
68:ab:a9:fc:87:6b,81108A,172.20.222.224,345751,False
10:2b:aa:51:55:6c,6706B,172.20.219.60,345752,False
68:ab:a9:ff:01:39,1802A@L,172.20.219.198,345753,False
10:2b:aa:51:63:e8,3704B,172.20.218.123,345754,False
68:ab:a9:fe:a4:06,9504A,172.20.218.102,345755,False
64:18:df:73:ae:79,4705B,172.20.218.152,345756,False
10:2b:aa:50:bf:f3,51005A,172.20.194.140,345757,False
10:2b:aa:51:f3:ef,3505B,172.20.223.3,345758,False
64:18:df:74:5f:ce,6903B,172.20.218.191,345759,False
64:18:df:73:ec:75,6609B,172.20.223.109,345760,False
10:2b:aa:51:66:64,52107B,172.20.202.50,345761,False
68:ab:a9:fb:7c:d3,2306A,172.20.220.255,345762,False
10:2b:aa:51:52:e4,41102B,172.20.221.182,345763,False
68:ab:a9:fc:a3:d3,3206A,172.20.218.184,345764,False
68:ab:a9:fc:25:df,1207B@B,172.20.223.0,345765,False
68:ab:a9:f8:c0:28,9809A,172.20.219.175,345766,False
64:18:df:73:cc:c2,4408B,172.20.218.141,345767,False
10:2b:aa:51:f9:cb,8705A,172.20.223.5,345768,False
68:ab:a9:fa:17:c4,41908A,172.20.218.224,345769,False
68:ab:a9:fe:dc:18,1705B,172.20.221.113,345770,False
64:18:df:74:39:d8,6103A,172.20.221.202,345771,False
68:ab:a9:fe:93:b3,81203B,172.20.221.221,345772,False
68:ab:a9:fe:a0:84,1105A@B,172.20.222.142,345773,False
10:2b:aa:51:f8:18,2807B,172.20.219.185,345774,False
10:2b:aa:51:64:06,3503B,172.20.220.86,345775,False
10:2b:aa:51:f7:22,8607A,172.20.220.250,345776,False
68:ab:a9:fe:b2:f7,3607A,172.20.220.112,345777,False
68:ab:a9:f8:48:b7,11104A,172.20.221.133,345778,False
68:ab:a9:fe:6d:99,9202B,172.20.218.230,345780,False
10:2b:aa:51:67:b7,41805A,172.20.220.243,345781,False
10:2b:aa:51:4b:3a,3807A,172.20.219.178,345782,False
64:18:df:73:eb:f1,4706B,172.20.219.118,345783,False
10:2b:aa:52:65:68,2601B,172.20.222.199,345784,False
10:2b:aa:51:5f:ce,61908B,172.20.219.238,345785,False
10:2b:aa:51:6a:3c,41504B,172.20.219.220,345786,False
64:18:df:74:86:eb,3406A,172.20.193.136,345787,False
10:2b:aa:51:61:96,4207B,172.20.221.145,345788,False
68:ab:a9:fc:92:9c,2404A,172.20.195.124,345789,False
10:2b:aa:51:54:e5,51805A,172.20.221.173,345790,False
10:2b:aa:51:62:14,4110A,172.20.220.192,345791,False
10:2b:aa:51:51:61,51509B,172.20.220.189,345792,False
68:ab:a9:fe:e8:36,41009B,172.20.192.25,345793,False
68:ab:a9:fb:46:55,5704B,172.20.221.132,345794,False
10:2b:aa:51:50:bf,5504B,172.20.220.32,345795,False
10:2b:aa:51:52:ae,6705A,172.20.220.55,345796,False
64:18:df:74:84:17,61105A,172.20.218.170,345797,False
68:ab:a9:f7:bf:41,9601A,172.20.218.115,345798,False
68:ab:a9:fe:a3:64,4909B,172.20.211.78,345800,False
68:ab:a9:f8:52:54,31207B,172.20.222.86,345801,False
68:ab:a9:f8:e6:e5,8306B,172.20.223.156,345802,False
10:2b:aa:51:5f:9b,3605A,172.20.221.40,345803,False
68:ab:a9:fe:d7:98,41205B,172.20.219.35,345804,False
10:2b:aa:51:54:9a,4901A,172.20.220.69,345805,False
10:2b:aa:51:52:8d,51001A,172.20.221.99,345806,False
10:2b:aa:51:51:5e,51007B,172.20.220.212,345808,False
10:2b:aa:51:fe:9f,81002A,172.20.221.255,345809,False
64:18:df:73:ee:7c,52108A,172.20.221.194,345810,False
64:18:df:73:f3:7c,5101A,172.20.221.100,345811,False
68:ab:a9:fe:8c:ca,9610A,172.20.218.209,345812,False
68:ab:a9:f8:a8:fd,9809B,172.20.218.173,345813,False
10:2b:aa:51:51:be,41109B,172.20.221.21,345814,False
10:2b:aa:51:68:b3,5304A,172.20.222.205,345815,False
10:2b:aa:51:fd:7c,2405A,172.20.219.119,345816,False
68:ab:a9:f7:c3:8e,908A,172.20.221.127,345817,False
68:ab:a9:fe:2c:8b,5508A,172.20.219.171,345818,False
10:2b:aa:51:51:eb,4904B,172.20.221.32,345819,False
10:2b:aa:51:5f:ad,4203A,172.20.219.105,345820,False
10:2b:aa:51:65:41,41806B,172.20.222.225,345821,False
68:ab:a9:ff:09:bf,6806B,172.20.221.82,345822,False
10:2b:aa:51:fa:af,2506A,172.20.218.88,345823,False
10:2b:aa:51:55:4e,5603B,172.20.218.165,345824,False
64:18:df:73:e6:cf,5808A,172.20.218.217,345825,False
10:2b:aa:51:6b:ad,51506B,172.20.219.76,345826,False
68:ab:a9:fc:34:e6,1501B,172.20.222.37,345827,False
10:2b:aa:51:50:ef,41109B,172.20.219.67,345828,False
10:2b:aa:51:f7:d6,9209B,172.20.222.67,345829,False
68:ab:a9:fe:d7:ee,9603A,172.20.220.21,345830,False
10:2b:aa:51:58:78,61905A,172.20.220.66,345831,False
68:ab:a9:ff:09:b9,21008A,172.20.223.26,345832,False
68:ab:a9:fc:f2:23,4703B,172.20.211.60,345833,False
68:ab:a9:fe:18:39,5809B,172.20.219.239,345834,False
10:2b:aa:51:66:9a,61107B,172.20.218.227,345835,False
68:ab:a9:f9:4f:5f,1608B@L,172.20.221.141,345836,False
10:2b:aa:51:6a:c0,5510A,172.20.223.240,345837,False
10:2b:aa:51:64:96,61206B,172.20.219.114,345838,False
68:ab:a9:fe:73:94,91208A,172.20.222.62,345839,False
68:ab:a9:fc:4e:5b,31005B,172.20.219.168,345840,False
10:2b:aa:51:f7:10,2404B,172.20.197.196,345841,False
68:ab:a9:ff:1d:f5,9906B,172.20.219.215,345842,False
68:ab:a9:fe:aa:07,1707B,172.20.218.84,345843,False
68:ab:a9:fe:3a:c8,51409A,172.20.219.143,345844,False
68:ab:a9:ff:02:88,4505B,172.20.221.89,345845,False
68:ab:a9:fc:25:f6,31006A,172.20.218.107,345846,False
68:ab:a9:ff:06:de,41204B,172.20.220.176,345847,False
10:2b:aa:51:52:ba,51209B,172.20.222.58,345848,False
10:2b:aa:51:fb:93,9608A,172.20.209.219,345849,False
10:2b:aa:51:4a:29,8807A,172.20.218.248,345850,False
10:2b:aa:51:ff:e0,2607A,172.20.218.203,345851,False
64:18:df:73:c7:b1,52008B,172.20.220.234,345852,False
68:ab:a9:fe:e7:52,42104B,172.20.219.110,345853,False
10:2b:aa:51:5f:dd,4201B,172.20.221.66,345854,False
10:2b:aa:51:63:ac,3409A,172.20.205.51,345855,False
68:ab:a9:fd:6b:aa,91002B,172.20.222.90,345856,False
68:ab:a9:fc:53:eb,51507A,172.20.210.235,345857,False
10:2b:aa:51:4c:69,5503B,172.20.222.124,345858,False
68:ab:a9:fe:78:24,41702B,172.20.223.148,345859,False
68:ab:a9:fe:60:66,6803B,172.20.221.215,345860,False
68:ab:a9:fc:7f:93,1401A@B,172.20.209.59,345861,False
68:ab:a9:f8:88:41,9302B,172.20.218.255,345862,False
68:ab:a9:ff:05:f5,9704A,172.20.219.23,345863,False
68:ab:a9:fe:a5:02,41203A,172.20.219.140,345864,False
10:2b:aa:52:00:1c,1304B,172.20.218.233,345865,False
10:2b:aa:51:60:73,61103B,172.20.219.248,345866,False
68:ab:a9:fb:82:5c,3510B,172.20.210.77,345867,False
68:ab:a9:fc:43:54,11103A,172.20.221.92,345868,False
10:2b:aa:51:5e:d5,51208A,172.20.197.95,345869,False
10:2b:aa:51:50:38,51406A,172.20.220.3,345870,False
68:ab:a9:fc:7d:26,3901B,172.20.219.64,345871,False
64:18:df:73:c1:b1,61803A,172.20.220.82,345872,False
68:ab:a9:f8:65:18,31206B,172.20.195.254,345873,False
68:ab:a9:fe:fd:c2,1708B,172.20.199.5,345874,False
64:18:df:73:e0:bd,52010B,172.20.218.221,345875,False
10:2b:aa:51:49:18,91008B,172.20.218.246,345876,False
10:2b:aa:51:6c:01,91110A,172.20.219.63,345877,False
64:18:df:74:02:eb,5202B,172.20.221.80,345878,False
10:2b:aa:51:fa:25,9101A,172.20.194.177,345879,False
10:2b:aa:51:f8:ab,2304B,172.20.220.98,345880,False
10:2b:aa:51:56:83,3305B,172.20.218.222,345881,False
64:18:df:74:10:f7,52003A,172.20.208.52,345882,False
10:2b:aa:51:5b:0f,3304A,172.20.218.183,345883,False
68:ab:a9:fe:a4:27,41604A,172.20.220.41,345884,False
64:18:df:74:68:24,62008A,172.20.221.125,345885,False
68:ab:a9:fe:39:48,51405B,172.20.222.52,345886,False
68:ab:a9:f8:c1:36,1503A,172.20.220.124,345887,False
68:ab:a9:fe:ef:3e,21207A,172.20.220.155,345888,False
64:18:df:73:e0:c0,91205B,172.20.220.10,345889,False
68:ab:a9:fe:ff:b7,8204B,172.20.221.151,345890,False
64:18:df:73:c8:35,5503A,172.20.221.143,345891,False
10:2b:aa:51:63:a3,9105A,172.20.220.227,345892,False
64:18:df:74:8a:78,62002A,172.20.221.51,345893,False
10:2b:aa:51:4e:10,4506A,172.20.219.163,345895,False
68:ab:a9:fe:cf:06,6301B,172.20.223.253,345896,False
64:18:df:73:e6:87,5507A,172.20.220.175,345897,False
10:2b:aa:51:4c:93,5710A,172.20.220.145,345898,False
10:2b:aa:51:4a:d1,5707B,172.20.222.255,345899,False
68:ab:a9:fc:32:8f,8105A,172.20.203.149,345900,False
68:ab:a9:fc:e5:26,9608B,172.20.220.109,345901,False
10:2b:aa:51:51:d9,4904B,172.20.220.72,345902,False
10:2b:aa:51:64:78,5402A,172.20.219.96,345903,False
68:ab:a9:fc:28:38,31107B,172.20.218.243,345904,False
10:2b:aa:51:51:a9,6401B,172.20.218.97,345905,False
10:2b:aa:51:5e:f0,31109A,172.20.223.173,345906,False
10:2b:aa:51:56:3e,61910B,172.20.218.177,345907,False
10:2b:aa:51:fc:32,1806A@L,172.20.192.150,345908,False
10:2b:aa:51:fa:1f,9303A,172.20.219.61,345909,False
68:ab:a9:fe:a8:a8,3703A,172.20.221.58,345910,False
10:2b:aa:50:be:79,4708B,172.20.218.185,345911,False
10:2b:aa:51:5f:8c,3610B,172.20.219.131,345912,False
10:2b:aa:52:65:dd,81105A,172.20.219.188,345913,False
68:ab:a9:ff:1c:0e,8805A,172.20.221.110,345914,False
68:ab:a9:fe:fb:a3,21102A,172.20.219.36,345915,False
64:18:df:73:bf:e9,4704A,172.20.220.111,345916,False
68:ab:a9:fe:5f:b2,41402B,172.20.222.74,345917,False
64:18:df:74:1b:cb,41409A,172.20.220.100,345918,False
64:18:df:73:d2:40,3601B,172.20.220.185,345919,False
10:2b:aa:51:fe:0c,2405B,172.20.218.122,345920,False
68:ab:a9:ff:17:56,81106A,172.20.221.102,345921,False
10:2b:aa:51:fb:0c,1802B@L,172.20.223.222,345922,False
68:ab:a9:fe:a2:ca,3610A,172.20.218.160,345923,False
10:2b:aa:51:fb:6c,2403A,172.20.198.207,345924,False
68:ab:a9:fe:a8:3a,1707B,172.20.219.111,345925,False
10:2b:aa:51:5a:3d,3109A,172.20.207.92,345926,False
10:2b:aa:52:65:9b,2506A,172.20.221.17,345927,False
10:2b:aa:51:63:bb,3401A,172.20.219.146,345928,False
68:ab:a9:fc:26:57,31004A,172.20.220.104,345929,False
68:ab:a9:fe:1b:13,91208B,172.20.219.162,345930,False
68:ab:a9:fe:8d:58,81006B,172.20.221.75,345931,False
64:18:df:73:c8:80,42102A,172.20.222.173,345932,False
10:2b:aa:52:65:3b,2605B,172.20.221.154,345933,False
68:ab:a9:fc:a2:c3,2903A,172.20.221.252,345934,False
10:2b:aa:51:5b:60,3501B,172.20.219.184,345935,False
64:18:df:74:04:56,6208B,172.20.221.149,345936,False
10:2b:aa:51:f9:5f,81201A,172.20.221.226,345937,False
10:2b:aa:51:52:4e,5104A,172.20.223.54,345938,False
10:2b:aa:51:69:61,52107A,172.20.207.226,345939,False
10:2b:aa:51:56:da,3305A,172.20.220.36,345940,False
64:18:df:74:1d:51,61906B,172.20.218.220,345941,False
68:ab:a9:f7:c2:be,8308B,172.20.195.255,345942,False
10:2b:aa:51:67:66,3710B,172.20.218.104,345943,False
68:ab:a9:f9:ee:2b,6410B,172.20.219.39,345944,False
10:2b:aa:51:fb:b1,9608A,172.20.220.182,345945,False
10:2b:aa:51:4d:f8,52104B,172.20.222.140,345946,False
68:ab:a9:fd:0b:6e,51906B,172.20.219.5,345947,False
68:ab:a9:f9:8b:c3,61806B,172.20.220.244,345948,False
68:ab:a9:fd:32:ec,9405B,172.20.218.136,345949,False
10:2b:aa:51:65:c2,41108A,172.20.219.41,345950,False
10:2b:aa:51:f5:69,8704A,172.20.222.127,345951,False
10:2b:aa:51:6b:c2,4809B,172.20.223.105,345952,False
10:2b:aa:51:67:7b,3402B,172.20.193.47,345953,False
68:ab:a9:fe:e0:f5,3406A,172.20.219.80,345954,False
68:ab:a9:fe:d0:e6,42107B,172.20.219.116,345955,False
68:ab:a9:fe:4c:68,9103B,172.20.223.162,345956,False
10:2b:aa:51:63:0a,4801A,172.20.221.177,345957,False
64:18:df:74:02:6d,91206A,172.20.218.78,345958,False
68:ab:a9:f7:fd:d7,1204A,172.20.219.112,345959,False
68:ab:a9:ff:09:bc,2708A,172.20.218.215,345960,False
10:2b:aa:51:50:92,6109B,172.20.222.251,345962,False
68:ab:a9:f8:cf:4b,9703A,172.20.222.99,345964,False
10:2b:aa:51:5a:fa,81103A,172.20.220.177,345965,False
10:2b:aa:51:5f:f8,4204B,172.20.219.202,345966,False
10:2b:aa:51:6b:aa,61503B,172.20.219.191,345967,False
10:2b:aa:51:65:44,41806A,172.20.223.33,345968,False
68:ab:a9:fe:1a:e1,9206A,172.20.220.0,345969,False
64:18:df:74:4f:46,9904B,172.20.220.22,345970,False
64:18:df:73:f0:2f,5903A,172.20.219.44,345971,False
68:ab:a9:f8:58:47,1206A,172.20.220.27,345972,False
64:18:df:74:1a:68,61010A,172.20.220.60,345973,False
68:ab:a9:fc:9d:61,31108B,172.20.192.61,345974,False
10:2b:aa:51:53:a1,5504B,172.20.220.26,345975,False
68:ab:a9:fc:01:fe,3209B,172.20.218.250,345976,False
68:ab:a9:fe:c2:d5,8506A,172.20.219.183,345977,False
68:ab:a9:fe:f9:0d,51610A,172.20.219.106,345978,False
10:2b:aa:51:4d:5f,61708A,172.20.220.28,345979,False
68:ab:a9:f8:dc:6a,8308B,172.20.222.2,345980,False
10:2b:aa:51:5c:4a,4202A,172.20.197.23,345981,False
64:18:df:73:be:90,51605B,172.20.220.38,345982,False
68:ab:a9:fb:83:cb,8105A,172.20.219.148,345983,False
10:2b:aa:51:68:38,3709A,172.20.192.87,345985,False
10:2b:aa:51:56:71,6703B,172.20.222.96,345986,False
68:ab:a9:fe:f8:12,9104A,172.20.221.206,345987,False
68:ab:a9:ff:00:a2,51503A,172.20.221.94,345988,False
68:ab:a9:fe:4f:14,61003B,172.20.218.254,345989,False
68:ab:a9:fe:77:8b,41702B,172.20.223.161,345990,False
68:ab:a9:fe:f2:55,9204A,172.20.219.218,345991,False
64:18:df:74:17:7e,9908A,172.20.220.249,345992,False
10:2b:aa:52:65:4a,2601A,172.20.220.148,345993,False
10:2b:aa:51:5a:d9,6710A,172.20.218.109,345995,False
10:2b:aa:51:fc:e3,2406B,172.20.205.167,345996,False
68:ab:a9:fc:14:29,7908B,172.20.222.35,345997,False
10:2b:aa:51:4d:f2,41103B,172.20.221.79,345998,False
10:2b:aa:51:fc:11,21006B,172.20.219.194,345999,False
10:2b:aa:51:5b:3f,9106B,172.20.222.64,346001,False
64:18:df:74:3c:de,41501A,172.20.221.88,346002,False
10:2b:aa:51:4e:a3,8805A,172.20.221.164,346003,False
64:18:df:74:5f:92,62102B,172.20.207.242,346004,False
10:2b:aa:50:c1:61,9502A,172.20.219.18,346005,False
68:ab:a9:fe:85:0f,9102B,172.20.220.167,346006,False
68:ab:a9:fe:a3:2e,41502B,172.20.220.92,346007,False
10:2b:aa:51:48:94,9505B,172.20.220.190,346008,False
10:2b:aa:51:fc:02,1801B,172.20.219.225,346009,False
68:ab:a9:fc:3c:53,31005A,172.20.221.246,346010,False
68:ab:a9:fc:23:e8,11102A,172.20.219.204,346011,False
64:18:df:73:c2:e0,6307B,172.20.221.116,346013,False
64:18:df:74:91:7a,6309A,172.20.220.201,346014,False
64:18:df:74:00:90,51103A,172.20.221.148,346015,False
10:2b:aa:51:4f:4b,6109A,172.20.211.79,346016,False
10:2b:aa:51:56:5c,6506A,172.20.218.101,346017,False
68:ab:a9:fc:92:e9,2903B,172.20.205.52,346018,False
10:2b:aa:51:67:f0,3606B,172.20.219.56,346019,False
10:2b:aa:51:53:53,3710A,172.20.220.16,346020,False
